work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,EN,PT,Cybersecurity Analyst,106253.56,USD,106253.56,USA,100,USA,XL
2025,MI,FT,Product Manager,12198891.59,INR,146094.51,India,100,India,M
2025,EX,CT,Cybersecurity Analyst,94854.46,GBP,120068.94,UK,100,UK,L
2025,EN,FL,Software Engineer,8141846.19,INR,97507.14,India,0,India,M
2025,SE,PT,Backend Developer,182896.93,AUD,120326.93,Australia,0,Australia,M
2025,SE,FT,ML Engineer,15935278.07,JPY,101305.01,Japan,50,Japan,S
2025,EX,CT,Full Stack Developer,16057710.96,JPY,102083.35,Japan,50,Japan,S
2025,SE,FT,QA Engineer,481036.49,BRL,88752.12,Brazil,0,Brazil,L
2025,EX,PT,AI Researcher,119663.91,GBP,151473.31,UK,100,UK,M
2025,EN,PT,ML Engineer,239408.86,AUD,157505.83,Australia,50,Australia,S
2025,SE,PT,Product Manager,150322.5,CAD,111350.0,Canada,0,Canada,L
2025,MI,FT,QA Engineer,7459845.75,INR,89339.47,India,0,India,XL
2025,MI,CT,QA Engineer,144691.12,CAD,107178.61,Canada,50,Canada,M
2025,EX,PT,Cloud Architect,255548.15,AUD,168123.78,Australia,50,Australia,S
2025,EN,CT,Systems Administrator,78966.35,EUR,84910.05,Germany,0,Germany,M
2025,EX,PT,Systems Administrator,104798.11,SGD,77628.23,Singapore,50,Singapore,L
2025,EX,FL,Product Manager,229489.74,AUD,150980.09,Australia,0,Australia,XL
2025,EN,PT,Business Intelligence Analyst,165542.1,SGD,122623.78,Singapore,100,Singapore,S
2025,EN,FT,Systems Administrator,118815.55,CAD,88011.52,Canada,100,Canada,M
2025,MI,PT,ML Engineer,10769554.45,INR,128976.7,India,50,India,M
2025,SE,FL,Data Scientist,8207311.02,INR,98291.15,India,100,India,S
2025,SE,FT,AI Researcher,222880.77,CAD,165096.87,Canada,100,Canada,M
2025,SE,PT,Systems Administrator,75932.42,EUR,81647.76,Germany,100,Germany,M
2025,EX,PT,IT Project Manager,192934.04,AUD,126930.29,Australia,100,Australia,M
2025,MI,PT,Cloud Architect,98883.82,GBP,125169.39,UK,0,UK,XL
2025,MI,FL,Data Engineer,17780364.6,JPY,113034.74,Japan,100,Japan,XL
2025,EN,FL,Data Scientist,104109.37,USD,104109.37,USA,50,USA,M
2025,MI,CT,Backend Developer,130411.35,CAD,96601.0,Canada,0,Canada,M
2025,EX,PT,Full Stack Developer,474384.85,BRL,87524.88,Brazil,100,Brazil,XL
2025,SE,CT,IT Project Manager,144175.68,SGD,106796.8,Singapore,0,Singapore,L
2025,SE,CT,Cybersecurity Analyst,146962.89,AUD,96686.11,Australia,100,Australia,M
2025,MI,CT,IT Project Manager,1830622.86,ZAR,101701.27,South Africa,100,South Africa,S
2025,EX,CT,Cybersecurity Analyst,187908.36,CAD,139191.38,Canada,100,Canada,L
2025,EX,FL,Full Stack Developer,10667637.69,INR,127756.14,India,0,India,XL
2025,EN,FL,Product Manager,179396.3,CAD,132886.15,Canada,100,Canada,S
2025,EX,PT,IT Project Manager,81867.74,GBP,103630.05,UK,50,UK,S
2025,SE,FT,IT Project Manager,19352644.17,JPY,123030.16,Japan,50,Japan,S
2025,EX,PT,Backend Developer,159945.72,SGD,118478.31,Singapore,0,Singapore,S
2025,MI,FL,Cloud Architect,160841.89,EUR,172948.27,Germany,0,Germany,M
2025,EX,CT,Frontend Developer,127493.08,CAD,94439.32,Canada,100,Canada,XL
2025,EN,FL,Cloud Architect,147303.99,USD,147303.99,USA,0,USA,M
2025,EX,PT,Full Stack Developer,125757.03,USD,125757.03,USA,100,USA,L
2025,SE,CT,AI Researcher,11841457.31,INR,141813.86,India,50,India,XL
2025,EX,FT,Product Manager,181941.69,CAD,134771.62,Canada,50,Canada,XL
2025,MI,FL,DevOps Engineer,195377.94,AUD,128538.12,Australia,100,Australia,L
2025,SE,FL,Data Engineer,9675774.59,INR,115877.54,India,50,India,L
2025,MI,CT,Backend Developer,106708.17,USD,106708.17,USA,100,USA,M
2025,EX,CT,Software Engineer,565215.59,BRL,104283.32,Brazil,0,Brazil,XL
2025,MI,FT,QA Engineer,99855.76,EUR,107371.79,Germany,50,Germany,M
2025,EN,FL,Cybersecurity Analyst,148026.19,CAD,109649.03,Canada,100,Canada,M
2025,SE,FL,Data Engineer,2259785.34,ZAR,125543.63,South Africa,100,South Africa,XL
2025,EN,FL,Backend Developer,636858.83,BRL,117501.63,Brazil,50,Brazil,M
2025,EN,PT,Software Engineer,86650.02,USD,86650.02,USA,0,USA,M
2025,SE,CT,Business Intelligence Analyst,1776990.06,ZAR,98721.67,South Africa,0,South Africa,S
2025,EX,CT,Software Engineer,127952.78,CAD,94779.84,Canada,50,Canada,L
2025,EN,FT,Business Intelligence Analyst,91408.49,GBP,115706.95,UK,50,UK,M
2025,MI,PT,Cybersecurity Analyst,76976.02,GBP,97438.0,UK,0,UK,XL
2025,EX,PT,QA Engineer,483677.93,BRL,89239.47,Brazil,0,Brazil,M
2025,SE,CT,AI Researcher,22790212.3,JPY,144883.74,Japan,100,Japan,M
2025,MI,FT,Product Manager,11116482.76,INR,133131.53,India,50,India,L
2025,MI,FL,Software Engineer,97265.18,GBP,123120.48,UK,0,UK,S
2025,SE,FL,Data Engineer,22192741.29,JPY,141085.45,Japan,50,Japan,XL
2025,EN,FT,ML Engineer,18866437.73,JPY,119939.21,Japan,100,Japan,M
2025,EN,PT,Data Scientist,113475.91,GBP,143640.39,UK,100,UK,S
2025,EN,PT,Systems Administrator,75218.2,USD,75218.2,USA,50,USA,XL
2025,EN,CT,Backend Developer,151982.97,SGD,112579.98,Singapore,0,Singapore,XL
2025,EN,PT,QA Engineer,504165.09,BRL,93019.39,Brazil,50,Brazil,XL
2025,SE,PT,Data Engineer,9780598.82,INR,117132.92,India,100,India,L
2025,MI,CT,Cybersecurity Analyst,158023.53,CAD,117054.47,Canada,50,Canada,XL
2025,MI,CT,DevOps Engineer,96889.78,USD,96889.78,USA,50,USA,L
2025,SE,FT,Software Engineer,103490.44,GBP,131000.56,UK,0,UK,L
2025,EX,FL,Business Intelligence Analyst,168515.07,CAD,124825.98,Canada,100,Canada,L
2025,EX,CT,Software Engineer,111727.79,USD,111727.79,USA,50,USA,M
2025,MI,FL,Data Engineer,107661.37,GBP,136280.21,UK,0,UK,L
2025,SE,PT,Data Scientist,2587618.8,ZAR,143756.6,South Africa,0,South Africa,XL
2025,EN,PT,AI Researcher,92637.18,GBP,117262.25,UK,100,UK,M
2025,MI,FT,Systems Administrator,493675.17,BRL,91083.98,Brazil,50,Brazil,L
2025,MI,FL,Software Engineer,9890200.08,INR,118445.51,India,100,India,S
2025,MI,PT,Data Engineer,125569.93,EUR,135021.43,Germany,0,Germany,M
2025,SE,CT,Software Engineer,174264.29,SGD,129084.66,Singapore,0,Singapore,M
2025,SE,FL,Backend Developer,89722.05,GBP,113572.21,UK,50,UK,XL
2025,EX,PT,Backend Developer,166593.11,AUD,109600.73,Australia,0,Australia,XL
2025,EX,FT,Data Scientist,135835.37,SGD,100618.79,Singapore,50,Singapore,M
2025,EX,FL,Cybersecurity Analyst,733111.96,BRL,135260.51,Brazil,0,Brazil,M
2025,SE,FT,DevOps Engineer,631944.52,BRL,116594.93,Brazil,50,Brazil,XL
2025,MI,FT,Backend Developer,10074723.39,INR,120655.37,India,50,India,S
2025,EX,PT,Software Engineer,639771.54,BRL,118039.03,Brazil,100,Brazil,M
2025,SE,FL,Data Scientist,559134.19,BRL,103161.29,Brazil,0,Brazil,L
2025,MI,CT,AI Researcher,247764.29,AUD,163002.82,Australia,100,Australia,M
2025,EN,PT,Backend Developer,75935.73,GBP,96121.18,UK,0,UK,XL
2025,EX,FT,IT Project Manager,191505.98,CAD,141856.28,Canada,100,Canada,S
2025,SE,FT,Cloud Architect,10993837.96,INR,131662.73,India,0,India,XL
2025,MI,PT,ML Engineer,120090.71,USD,120090.71,USA,0,USA,L
2025,SE,FL,IT Project Manager,75081.91,GBP,95040.39,UK,50,UK,S
2025,SE,FL,Full Stack Developer,75516.95,GBP,95591.08,UK,100,UK,L
2025,EX,FL,Software Engineer,187780.25,AUD,123539.64,Australia,50,Australia,XL
2025,MI,FL,Product Manager,2741018.94,ZAR,152278.83,South Africa,50,South Africa,S
2025,MI,FT,Systems Administrator,78054.17,EUR,83929.21,Germany,0,Germany,L
2025,MI,PT,Backend Developer,137575.72,SGD,101907.94,Singapore,50,Singapore,L
2025,EN,CT,DevOps Engineer,99684.15,GBP,126182.47,UK,0,UK,XL
2025,EN,PT,ML Engineer,202077.1,AUD,132945.46,Australia,0,Australia,S
2025,MI,FL,Business Intelligence Analyst,16639168.83,JPY,105779.84,Japan,100,Japan,S
2025,MI,FT,Business Intelligence Analyst,2248975.08,ZAR,124943.06,South Africa,50,South Africa,XL
2025,EX,CT,Product Manager,129374.68,USD,129374.68,USA,0,USA,S
2025,SE,FL,DevOps Engineer,637145.93,BRL,117554.6,Brazil,100,Brazil,L
2025,EN,FL,ML Engineer,122352.6,USD,122352.6,USA,0,USA,L
2025,SE,FT,QA Engineer,15725781.21,JPY,99973.18,Japan,0,Japan,XL
2025,EN,CT,IT Project Manager,121601.91,EUR,130754.74,Germany,50,Germany,S
2025,MI,PT,Full Stack Developer,88819.64,EUR,95504.99,Germany,100,Germany,L
2025,EX,CT,Software Engineer,108103.59,EUR,116240.42,Germany,50,Germany,L
2025,MI,PT,DevOps Engineer,104798.58,EUR,112686.65,Germany,0,Germany,XL
2025,EN,FT,Systems Administrator,8097243.0,INR,96972.97,India,0,India,L
2025,EX,FT,Data Engineer,138817.36,USD,138817.36,USA,100,USA,M
2025,EN,FT,Frontend Developer,86440.07,GBP,109417.81,UK,0,UK,L
2025,SE,CT,AI Researcher,17696297.19,JPY,112500.3,Japan,0,Japan,L
2025,EN,PT,Data Scientist,127062.56,EUR,136626.41,Germany,0,Germany,M
2025,MI,PT,Frontend Developer,473618.9,BRL,87383.56,Brazil,100,Brazil,L
2025,EN,CT,Backend Developer,10253356.62,INR,122794.69,India,100,India,XL
2025,SE,CT,Data Scientist,173415.71,CAD,128456.08,Canada,0,Canada,L
2025,EX,FL,Frontend Developer,7719777.9,INR,92452.43,India,100,India,XL
2025,MI,FL,Cybersecurity Analyst,102691.33,USD,102691.33,USA,100,USA,M
2025,EN,PT,Software Engineer,105923.58,GBP,134080.48,UK,0,UK,L
2025,SE,CT,Data Scientist,16736848.99,JPY,106400.82,Japan,0,Japan,M
2025,EX,FT,IT Project Manager,100587.0,USD,100587.0,USA,50,USA,XL
2025,MI,FT,Product Manager,129998.09,USD,129998.09,USA,0,USA,S
2025,MI,FL,Frontend Developer,8161178.11,INR,97738.66,India,50,India,XL
2025,SE,FL,IT Project Manager,145262.92,SGD,107602.16,Singapore,100,Singapore,L
2025,SE,FL,Cloud Architect,124155.4,USD,124155.4,USA,0,USA,M
2025,EN,FL,QA Engineer,86835.61,EUR,93371.62,Germany,50,Germany,XL
2025,EX,FL,Cybersecurity Analyst,123918.19,EUR,133245.37,Germany,0,Germany,L
2025,MI,CT,QA Engineer,17261770.1,JPY,109737.89,Japan,50,Japan,S
2025,EN,FL,QA Engineer,97029.9,EUR,104333.23,Germany,100,Germany,S
2025,SE,FT,QA Engineer,13600057.33,JPY,86459.36,Japan,0,Japan,M
2025,SE,FL,Full Stack Developer,110302.37,EUR,118604.7,Germany,50,Germany,S
2025,SE,FL,Business Intelligence Analyst,2129588.1,ZAR,118310.45,South Africa,50,South Africa,S
2025,SE,FL,Software Engineer,21215933.45,JPY,134875.61,Japan,100,Japan,M
2025,EN,FT,QA Engineer,492629.06,BRL,90890.97,Brazil,50,Brazil,M
2025,MI,FL,Cloud Architect,634737.83,BRL,117110.3,Brazil,50,Brazil,M
2025,EN,PT,Cloud Architect,9845597.72,INR,117911.35,India,0,India,M
2025,EX,FL,Backend Developer,76342.3,GBP,96635.82,UK,50,UK,XL
2025,MI,PT,QA Engineer,67494.58,EUR,72574.82,Germany,100,Germany,L
2025,SE,CT,Full Stack Developer,502974.86,BRL,92799.79,Brazil,100,Brazil,M
2025,SE,CT,Frontend Developer,117969.38,USD,117969.38,USA,50,USA,M
2025,MI,PT,Product Manager,24120501.55,JPY,153340.76,Japan,50,Japan,XL
2025,SE,CT,IT Project Manager,1853572.5,ZAR,102976.25,South Africa,100,South Africa,M
2025,MI,CT,Software Engineer,105696.32,GBP,133792.81,UK,50,UK,XL
2025,MI,FT,Full Stack Developer,117387.98,USD,117387.98,USA,0,USA,XL
2025,EX,PT,Business Intelligence Analyst,95770.14,EUR,102978.65,Germany,50,Germany,L
2025,EN,PT,ML Engineer,228943.08,AUD,150620.45,Australia,0,Australia,S
2025,EN,FT,DevOps Engineer,191890.91,AUD,126244.02,Australia,50,Australia,XL
2025,EN,CT,Frontend Developer,676752.64,BRL,124862.11,Brazil,50,Brazil,M
2025,SE,FT,AI Researcher,24384598.81,JPY,155019.7,Japan,0,Japan,M
2025,MI,PT,IT Project Manager,110330.14,USD,110330.14,USA,100,USA,XL
2025,MI,CT,Full Stack Developer,474774.49,BRL,87596.77,Brazil,50,Brazil,XL
2025,MI,PT,AI Researcher,13368218.9,INR,160098.43,India,100,India,XL
2025,SE,FL,ML Engineer,165597.56,AUD,108945.76,Australia,100,Australia,S
2025,SE,CT,Product Manager,192749.49,CAD,142777.4,Canada,100,Canada,L
2025,SE,FL,QA Engineer,57764.91,GBP,73120.14,UK,50,UK,S
2025,EX,PT,Data Scientist,79027.68,GBP,100035.04,UK,0,UK,M
2025,EX,FL,Product Manager,147193.74,CAD,109032.4,Canada,50,Canada,L
2025,SE,CT,IT Project Manager,21428156.32,JPY,136224.77,Japan,0,Japan,XL
2025,EX,FT,Business Intelligence Analyst,10275302.08,INR,123057.51,India,100,India,M
2025,SE,FL,Cloud Architect,220952.03,CAD,163668.17,Canada,100,Canada,L
2025,SE,FL,Cybersecurity Analyst,152054.27,SGD,112632.79,Singapore,0,Singapore,M
2025,MI,CT,Systems Administrator,564573.32,BRL,104164.82,Brazil,100,Brazil,L
2025,EX,FT,Business Intelligence Analyst,1866417.3,ZAR,103689.85,South Africa,50,South Africa,XL
2025,MI,PT,Software Engineer,75294.8,GBP,95309.87,UK,50,UK,XL
2025,MI,CT,Cloud Architect,218855.44,CAD,162115.14,Canada,100,Canada,S
2025,EX,CT,AI Researcher,13228037.43,INR,158419.61,India,100,India,M
2025,SE,PT,Backend Developer,174657.51,SGD,129375.93,Singapore,100,Singapore,XL
2025,EN,CT,DevOps Engineer,103827.76,EUR,111642.75,Germany,0,Germany,S
2025,EX,FL,ML Engineer,17473897.01,JPY,111086.44,Japan,100,Japan,M
2025,EN,PT,Software Engineer,82709.86,EUR,88935.33,Germany,100,Germany,XL
2025,MI,FT,Software Engineer,123039.99,USD,123039.99,USA,50,USA,L
2025,SE,FL,Systems Administrator,6669393.0,INR,79872.97,India,50,India,S
2025,EN,CT,Cybersecurity Analyst,11652682.18,INR,139553.08,India,50,India,L
2025,MI,CT,IT Project Manager,682555.07,BRL,125932.67,Brazil,100,Brazil,XL
2025,MI,PT,Backend Developer,148802.56,SGD,110224.12,Singapore,50,Singapore,L
2025,SE,PT,Software Engineer,116540.51,CAD,86326.3,Canada,0,Canada,L
2025,EN,FT,IT Project Manager,106546.06,USD,106546.06,USA,0,USA,M
2025,EX,FT,DevOps Engineer,8039190.46,INR,96277.73,India,0,India,L
2025,MI,PT,Frontend Developer,1843059.24,ZAR,102392.18,South Africa,100,South Africa,M
2025,EX,FL,Full Stack Developer,95546.41,EUR,102738.08,Germany,50,Germany,L
2025,EX,CT,DevOps Engineer,18790504.3,JPY,119456.48,Japan,50,Japan,L
2025,EX,PT,Cybersecurity Analyst,2316291.66,ZAR,128682.87,South Africa,100,South Africa,M
2025,EN,FT,Product Manager,121937.89,GBP,154351.76,UK,0,UK,L
2025,SE,FL,DevOps Engineer,19127024.06,JPY,121595.83,Japan,100,Japan,XL
2025,SE,CT,IT Project Manager,101669.27,GBP,128695.28,UK,0,UK,XL
2025,EN,PT,AI Researcher,99347.1,GBP,125755.82,UK,100,UK,S
2025,SE,FL,Full Stack Developer,153158.68,AUD,100762.29,Australia,0,Australia,XL
2025,EN,CT,AI Researcher,26164339.77,JPY,166334.01,Japan,50,Japan,M
2025,EX,FT,Systems Administrator,108340.54,SGD,80252.25,Singapore,0,Singapore,XL
2025,EN,FT,Business Intelligence Analyst,14462857.27,JPY,91944.42,Japan,0,Japan,M
2025,EN,PT,ML Engineer,95137.87,EUR,102298.78,Germany,100,Germany,L
2025,MI,FL,AI Researcher,20526072.28,JPY,130489.97,Japan,100,Japan,XL
2025,SE,FL,ML Engineer,2384973.36,ZAR,132498.52,South Africa,0,South Africa,L
2025,EX,CT,Data Engineer,133422.1,USD,133422.1,USA,100,USA,L
2025,EN,FT,QA Engineer,474907.88,BRL,87621.38,Brazil,50,Brazil,L
2025,SE,FT,DevOps Engineer,1975518.18,ZAR,109751.01,South Africa,100,South Africa,XL
2025,SE,FT,Business Intelligence Analyst,104269.28,EUR,112117.5,Germany,0,Germany,S
2025,EN,FL,Frontend Developer,1854329.58,ZAR,103018.31,South Africa,50,South Africa,M
2025,EX,FL,IT Project Manager,96397.32,USD,96397.32,USA,50,USA,M
2025,SE,CT,AI Researcher,142173.19,USD,142173.19,USA,0,USA,S
2025,SE,FL,DevOps Engineer,113461.29,USD,113461.29,USA,50,USA,L
2025,EX,CT,Frontend Developer,14264887.35,JPY,90685.87,Japan,50,Japan,L
2025,EX,PT,Data Engineer,2248917.48,ZAR,124939.86,South Africa,0,South Africa,S
2025,EN,FL,QA Engineer,15779425.23,JPY,100314.21,Japan,100,Japan,M
2025,EX,FL,Frontend Developer,1935836.82,ZAR,107546.49,South Africa,100,South Africa,XL
2025,EX,CT,Cloud Architect,156519.77,CAD,115940.57,Canada,50,Canada,S
2025,SE,FT,Frontend Developer,122248.68,CAD,90554.58,Canada,100,Canada,M
2025,SE,PT,Systems Administrator,1755935.46,ZAR,97551.97,South Africa,50,South Africa,L
2025,SE,PT,Software Engineer,2263030.2,ZAR,125723.9,South Africa,100,South Africa,M
2025,SE,CT,AI Researcher,165662.39,SGD,122712.88,Singapore,100,Singapore,S
2025,EX,FT,Data Engineer,96163.96,USD,96163.96,USA,100,USA,M
2025,EN,CT,QA Engineer,99724.98,EUR,107231.16,Germany,100,Germany,XL
2025,SE,FT,Cybersecurity Analyst,82456.5,GBP,104375.32,UK,0,UK,M
2025,EN,CT,Systems Administrator,564981.61,BRL,104240.15,Brazil,100,Brazil,S
2025,EX,PT,Systems Administrator,7961965.48,INR,95352.88,India,0,India,M
2025,MI,CT,Cybersecurity Analyst,152804.14,SGD,113188.25,Singapore,50,Singapore,L
2025,MI,PT,Cybersecurity Analyst,16248056.54,JPY,103293.43,Japan,0,Japan,S
2025,EN,PT,Data Engineer,85472.34,GBP,108192.83,UK,0,UK,XL
2025,EN,FT,Backend Developer,199227.42,AUD,131070.67,Australia,100,Australia,L
2025,EN,CT,Full Stack Developer,90555.42,USD,90555.42,USA,100,USA,L
2025,MI,CT,Data Scientist,11890173.71,INR,142397.29,India,0,India,XL
2025,EX,PT,Frontend Developer,133977.04,AUD,88142.79,Australia,50,Australia,L
2025,EN,CT,ML Engineer,2371206.42,ZAR,131733.69,South Africa,100,South Africa,XL
2025,EX,PT,Systems Administrator,1545302.88,ZAR,85850.16,South Africa,0,South Africa,S
2025,SE,PT,AI Researcher,125530.62,EUR,134979.16,Germany,0,Germany,XL
2025,MI,PT,DevOps Engineer,108888.4,GBP,137833.42,UK,50,UK,M
2025,MI,CT,QA Engineer,1377698.58,ZAR,76538.81,South Africa,50,South Africa,L
2025,MI,FT,Full Stack Developer,96514.32,GBP,122170.02,UK,0,UK,M
2025,MI,PT,IT Project Manager,11156956.04,INR,133616.24,India,0,India,XL
2025,EN,FT,AI Researcher,160284.22,SGD,118729.05,Singapore,50,Singapore,M
2025,MI,PT,Cybersecurity Analyst,205828.85,AUD,135413.72,Australia,0,Australia,S
2025,MI,PT,Frontend Developer,8126640.0,INR,97325.03,India,0,India,L
2025,SE,FL,Cloud Architect,13029345.01,INR,156040.06,India,100,India,S
2025,SE,FL,AI Researcher,204935.08,CAD,151803.76,Canada,50,Canada,M
2025,SE,FL,ML Engineer,124647.78,EUR,134029.87,Germany,100,Germany,L
2025,SE,FL,AI Researcher,11265363.26,INR,134914.53,India,0,India,L
2025,SE,FT,Software Engineer,89930.2,EUR,96699.14,Germany,0,Germany,S
2025,EX,CT,AI Researcher,175424.66,SGD,129944.19,Singapore,100,Singapore,S
2025,EX,CT,Full Stack Developer,84412.73,GBP,106851.56,UK,50,UK,L
2025,SE,FT,IT Project Manager,11094212.47,INR,132864.82,India,100,India,L
2025,SE,FL,Cybersecurity Analyst,95616.92,GBP,121034.08,UK,0,UK,L
2025,MI,PT,Data Engineer,153613.84,AUD,101061.74,Australia,50,Australia,S
2025,MI,CT,IT Project Manager,22614459.44,JPY,143766.43,Japan,100,Japan,L
2025,EN,FL,Business Intelligence Analyst,142262.07,SGD,105379.31,Singapore,50,Singapore,M
2025,MI,FL,Data Scientist,140447.34,USD,140447.34,USA,0,USA,M
2025,SE,CT,AI Researcher,165795.39,CAD,122811.4,Canada,0,Canada,L
2025,MI,PT,Full Stack Developer,20213726.39,JPY,128504.3,Japan,100,Japan,S
2025,MI,CT,Product Manager,708717.03,BRL,130759.6,Brazil,50,Brazil,M
2025,MI,FL,Business Intelligence Analyst,105705.18,USD,105705.18,USA,100,USA,M
2025,SE,FL,ML Engineer,195825.94,SGD,145056.25,Singapore,50,Singapore,M
2025,EN,PT,IT Project Manager,173203.45,SGD,128298.85,Singapore,100,Singapore,M
2025,SE,FL,Software Engineer,20740884.31,JPY,131855.59,Japan,50,Japan,L
2025,EN,FL,Frontend Developer,608997.22,BRL,112361.11,Brazil,100,Brazil,M
2025,EX,FT,Product Manager,136907.17,EUR,147212.01,Germany,100,Germany,M
2025,MI,FT,Cybersecurity Analyst,150680.53,AUD,99131.93,Australia,100,Australia,M
2025,SE,FT,Software Engineer,495570.82,BRL,91433.73,Brazil,0,Brazil,M
2025,SE,PT,Backend Developer,132408.76,CAD,98080.56,Canada,0,Canada,XL
2025,EX,FL,Systems Administrator,7362986.58,INR,88179.48,India,0,India,M
2025,EN,CT,Data Engineer,1867936.5,ZAR,103774.25,South Africa,50,South Africa,L
2025,EX,CT,QA Engineer,94822.1,CAD,70238.59,Canada,50,Canada,S
2025,EX,FL,QA Engineer,125136.64,SGD,92693.81,Singapore,50,Singapore,S
2025,EN,PT,Data Engineer,20254004.63,JPY,128760.36,Japan,50,Japan,L
2025,MI,CT,DevOps Engineer,596005.04,BRL,109964.03,Brazil,50,Brazil,L
2025,MI,CT,Backend Developer,493078.0,BRL,90973.8,Brazil,0,Brazil,XL
2025,EX,FL,Product Manager,105992.33,GBP,134167.51,UK,0,UK,M
2025,EX,CT,Product Manager,171025.91,SGD,126685.86,Singapore,100,Singapore,S
2025,MI,FL,Data Scientist,593794.06,BRL,109556.1,Brazil,100,Brazil,L
2025,SE,CT,Product Manager,146533.58,CAD,108543.39,Canada,50,Canada,L
2025,MI,PT,Business Intelligence Analyst,1790862.3,ZAR,99492.35,South Africa,0,South Africa,M
2025,EN,FT,Full Stack Developer,92254.04,USD,92254.04,USA,100,USA,XL
2025,EN,PT,Data Engineer,2246543.28,ZAR,124807.96,South Africa,100,South Africa,M
2025,EX,CT,Software Engineer,20509112.2,JPY,130382.15,Japan,0,Japan,S
2025,MI,FL,Product Manager,197877.41,SGD,146575.86,Singapore,50,Singapore,M
2025,EN,CT,Software Engineer,133841.48,USD,133841.48,USA,100,USA,L
2025,MI,FL,Data Engineer,101823.66,USD,101823.66,USA,0,USA,L
2025,SE,PT,Data Scientist,108390.41,USD,108390.41,USA,50,USA,M
2025,MI,FL,AI Researcher,11206406.41,INR,134208.46,India,100,India,XL
2025,EX,CT,Business Intelligence Analyst,97334.14,GBP,123207.77,UK,50,UK,XL
2025,EX,CT,ML Engineer,8882846.9,INR,106381.4,India,100,India,L
2025,EX,PT,AI Researcher,127343.21,EUR,136928.18,Germany,100,Germany,S
2025,EN,FT,IT Project Manager,151009.2,CAD,111858.67,Canada,100,Canada,L
2025,MI,CT,IT Project Manager,176852.44,AUD,116350.29,Australia,100,Australia,L
2025,SE,FT,Systems Administrator,15333989.38,JPY,97482.45,Japan,100,Japan,S
2025,EN,FL,Cybersecurity Analyst,123107.62,SGD,91190.83,Singapore,50,Singapore,XL
2025,EX,PT,Backend Developer,16899394.94,JPY,107434.17,Japan,50,Japan,L
2025,EN,FT,Cybersecurity Analyst,183129.5,CAD,135651.48,Canada,100,Canada,S
2025,SE,FT,Full Stack Developer,152408.2,AUD,100268.55,Australia,50,Australia,XL
2025,EN,CT,Systems Administrator,75671.5,GBP,95786.71,UK,50,UK,L
2025,EN,FL,AI Researcher,156537.87,CAD,115953.98,Canada,50,Canada,S
2025,EX,PT,Backend Developer,104087.0,USD,104087.0,USA,0,USA,M
2025,SE,PT,IT Project Manager,16276917.94,JPY,103476.91,Japan,50,Japan,L
2025,EX,FT,Frontend Developer,112776.78,EUR,121265.36,Germany,50,Germany,M
2025,EN,CT,Data Scientist,84207.53,EUR,90545.73,Germany,0,Germany,XL
2025,SE,FL,Business Intelligence Analyst,91699.4,EUR,98601.5,Germany,100,Germany,M
2025,SE,FT,IT Project Manager,186076.61,AUD,122418.82,Australia,100,Australia,L
2025,EN,FL,Systems Administrator,7757762.05,INR,92907.33,India,50,India,XL
2025,SE,FL,DevOps Engineer,138631.86,SGD,102690.27,Singapore,50,Singapore,S
2025,MI,PT,Business Intelligence Analyst,82988.16,GBP,105048.3,UK,100,UK,L
2025,MI,PT,Product Manager,2084481.9,ZAR,115804.55,South Africa,100,South Africa,L
2025,SE,FL,Data Scientist,10150214.07,INR,121559.45,India,0,India,L
